"Time","api-icesat2-prod-dask-gateway-798c9798f8-bpwcf","autohttps-6c669c845d-5ld64","controller-icesat2-prod-dask-gateway-78f86f6f6d-f4nxg","dask-scheduler-04c170d2a43845b1b3615a30e1f14ae6","dask-scheduler-3efefa2916d041728ffae1591d540734","dask-scheduler-7e1aef87ccf646febe579ab8f93a340f","dask-scheduler-9fc829ee12af4c58a86c95fe2410286a","dask-scheduler-a3413571b0054e2592d0ef35f2684b3d","dask-scheduler-a6e61215499b4a529aebd4241f14f5af","dask-worker-3efefa2916d041728ffae1591d540734-7wm8f","dask-worker-3efefa2916d041728ffae1591d540734-nvhrj","dask-worker-a3413571b0054e2592d0ef35f2684b3d-4gl4z","dask-worker-a3413571b0054e2592d0ef35f2684b3d-9ckgc","dask-worker-a3413571b0054e2592d0ef35f2684b3d-sbjdl","dask-worker-a6e61215499b4a529aebd4241f14f5af-22p2l","dask-worker-a6e61215499b4a529aebd4241f14f5af-84x5k","dask-worker-a6e61215499b4a529aebd4241f14f5af-8gxdf","dask-worker-a6e61215499b4a529aebd4241f14f5af-8hqsz","hub-5c554bb6b5-qvjnm","icesat2-prod-ingress-nginx-controller-69b6d47979-hwrr5","icesat2-prod-kube-state-metrics-75bfcfbd8c-scd9j","icesat2-prod-prometheus-op-operator-589f7c4c68-cnxx4","jupyter-ajijohn","jupyter-cspencerjones","jupyter-jbusecke","jupyter-jessicas11","jupyter-robfatland","jupyter-rsignell-2dusgs","jupyter-salvis2","jupyter-scottyhq","jupyter-tomaugspurger","proxy-5b8689767c-49wqk","traefik-icesat2-prod-dask-gateway-84bd7f7c7-97j5l","user-scheduler-dbd59d5d-25z28","user-scheduler-dbd59d5d-hk844","quota - requests","quota - limits"
2020-10-08 21:20:00,0.0010442531039508022,0.0008185407940985896,0.001007069131459425,,,,,,,,,,,,,,,,0.007079629410958447,0.005510739665722522,0.005351453597673547,0.7703513238620162,0.0010255914886143458,,,,,,,,,0.0005068692513629221,0.0017512523651442924,0.01269291306301356,0.012589974349989288,,
2020-10-08 21:40:00,0.0010542815642097729,0.0010102456103346796,0.0009337371602049749,,,,,,,,,,,,,,,,0.0069198125250542405,0.004825250004010899,0.0045775485239724495,0.577903711982817,0.0010390234262985729,,,,,,,,,0.0005256304318180945,0.0016300444545702866,0.011075291033201422,0.011105592969145674,,
2020-10-08 22:00:00,0.0010693157470428325,0.0008989494982732707,0.0010101847850419684,,,,,,,,,,,,,,,,0.007035319784019299,0.004932836779265924,0.0046547022785834126,0.5914580829152916,0.0010121141243434448,,,,,,,,,0.0005012819869206868,0.0015489570781073625,0.011168947681095751,0.011543750274335065,,
2020-10-08 22:20:00,0.0010285988334942202,0.0008303274280210756,0.0009756832767313525,,,,,,,,,,,,,,,,0.006793173135788932,0.005016862954673772,0.005139169671883811,0.7471395355716951,0.0010378615773384903,,,,,,,,,0.0005033512076910687,0.0016480114857497501,0.01268477959867198,0.013163504287729066,,
2020-10-08 22:40:00,0.0010058984858355889,0.0009038837801067177,0.0010964023091306896,,,,,,,,,,,,,,,,0.0063501348077056735,0.004877764873329366,0.004545717336472302,0.574099380367904,0.001065480816152956,,,,,,,,,0.0005211839533290222,0.0015712591884320863,0.010201547829953616,0.011446963692565893,,
2020-10-08 23:00:00,0.0010353050107172895,0.0009571580646629647,0.0009180347839136164,,,,,,,,,,,,,,,,0.006824784390756261,0.004610019648472609,0.0048350251481457905,0.5607602782340269,0.0010027597404514475,,,,,,,,,0.0004948115101180205,0.002086709212313784,0.010796308196067736,0.010795742080848613,,
2020-10-08 23:20:00,0.000997354560856031,0.0009261047543851788,0.0008994781495610521,,,,,,,,,,,,,,,,0.006951911903517972,0.0046816436621814166,0.00578508458356786,0.755570651749442,0.0010101716225741088,,,,,,,,,0.0004914394612873386,0.0015784231449699668,0.012570900526848807,0.012558085682430973,,
2020-10-08 23:40:00,0.0010338473201841557,0.0008359878890436886,0.0010108406434520237,,,,,,,,,,,,,,,,0.006645654164512366,0.004784230476839032,0.004487210966303896,0.5637173171940243,0.0010606217485889175,,,,,,,,,0.0005087863170474207,0.0015162607650923744,0.010822393491810757,0.011076324985795038,,
2020-10-09 00:00:00,0.001004545056311346,0.0008595173329519735,0.0009455995531262017,,,,,,,,,,,,,,,,0.006675550149006247,0.004870741830673219,0.004831582460087332,0.5685916323246794,0.00107602669845527,,,,,,,,,0.0005065061620444043,0.0014390872267033908,0.010301061279779648,0.011517250050359758,,
2020-10-09 00:20:00,0.001030033026863939,0.0008110079785458024,0.0010246890527260402,,,,,,,,,,,,,,,,0.006886633644578254,0.004901442519108207,0.00521625121518194,0.7476481121727623,0.0011265538648502658,,,,,,,,,0.0005113348730571034,0.0016587417628740283,0.012362416189374724,0.012172037792580514,,
2020-10-09 00:40:00,0.0009984094614288344,0.0008270685789904759,0.0010243567713050321,,,,,,,,,,,,,,,,0.007319157719555234,0.004747403849874491,0.004850368727587131,0.58167582015499,0.0010484671054484785,,,,,,,,,0.0004781558508196592,0.0014753933461876792,0.010687548455928685,0.011121166180340918,,
2020-10-09 01:00:00,0.0010351677537875537,0.000814351227633781,0.0008949196459974157,,,,,,,,,,,,,,,,0.006913348309355987,0.004655242515234118,0.004455646657655418,0.5720738371063816,0.00105124341693168,,,,,,,,,0.0005119773703418015,0.0018976238265533923,0.011252592101287474,0.01118591185409801,,
2020-10-09 01:20:00,0.0009519237677060521,0.0008985320107546312,0.00103597175943002,,,,,,,,,,,,,,,,0.007047095399145427,0.004680696925951143,0.005401740982652845,0.7418333564109103,0.0011154098251891257,,,,,,,,,0.000507904820717669,0.001691516139776154,0.012208354360727994,0.01302437781553906,,
2020-10-09 01:40:00,0.0010152538025563723,0.000801623442914846,0.0010030010586865618,,,,,,,,,,,,,,,,0.00652293093857507,0.004950527340057409,0.0046555296498283355,0.5588816665817675,0.0011589260611042469,,,,,,,,,0.0004763316238620759,0.001472064131867261,0.010887012967008487,0.01120252161579081,,
2020-10-09 02:00:00,0.001011150891954206,0.0007952931808617278,0.000994932630405409,,,,,,,,,,,,,,,,0.006808938783561358,0.004806571699939508,0.004851104214216305,0.5774585069698135,0.0010168376203897093,,,,,,,,,0.0005159858029357676,0.001611207948706798,0.010966023841138373,0.010979380221643714,,
2020-10-09 02:20:00,0.0010295146938121599,0.0008894497186504554,0.0009273553047476238,,,,,,,,,,,,,,,,0.006707515632955775,0.004960789055580545,0.005670560827981392,0.7128874402692482,0.001070395667365916,,,,,,,,,0.0004930101090667091,0.0016635647046765191,0.011986590557682838,0.01306781315809397,,
2020-10-09 02:40:00,0.0009917156459694815,0.0008695078657781719,0.000992891214613595,,,,,,,,,,,,,,,,0.006379128114296719,0.0047466369659986095,0.004635999390870123,0.5691954599873305,0.0010312389492022388,,,,,,,,,0.0005170852769566421,0.0015503788333097394,0.010674369588704354,0.010525012256799283,,
2020-10-09 03:00:00,0.001028315859249899,0.0008217891194045775,0.0010133439534043302,,,,,,,,,,,,,,,,0.006864618849562743,0.0046712284774088324,0.004879347541169719,0.5907866048773991,0.001151482727234491,,,,,,,,,0.0004789721059976924,0.0014636123858383985,0.010996073040245096,0.011024693905513241,,
2020-10-09 03:20:00,0.0010652261652460819,0.0008534947394188379,0.0009588801707139257,,,,,,,,,,,,,,,,0.006645998876575432,0.004868904377112837,0.005429192149555364,0.7224015748812325,0.001010359256451575,,,,,,,,,0.0005128999611275426,0.001661723090228875,0.012764027759783723,0.012387314020934903,,
2020-10-09 03:40:00,0.0010626332583633315,0.0008200335174651226,0.0009780497129389905,,,,,,,,,,,,,,,,0.00676878370111255,0.0046880943508332,0.004673849556144867,0.574879333033144,0.0010532083919392724,,,,,,,,,0.0005165637781326044,0.001578672843788815,0.011095543770520461,0.01151012574110457,,
2020-10-09 04:00:00,0.0009979049470687433,0.000817084093496067,0.0009856238864726955,,,,,,,,,,,,,,,,0.007093596809896248,0.004702692647984097,0.004964323504914551,0.584373091732635,0.0009992435782359313,,,,,,,,,0.0005040321085026411,0.001442278930073154,0.010898386115785957,0.011672215936514845,,
2020-10-09 04:20:00,0.0011048685242854614,0.0007533335644514927,0.0010678536311209063,,,,,,,,,,,,,,,,0.006772482875389223,0.004643097967576292,0.005837188371193415,0.7436373189061647,0.0010093864239361112,,,,,,,,,0.000520713097821203,0.001529328658859615,0.01190937057562449,0.01219897252605089,,
2020-10-09 04:40:00,0.0009733410490306516,0.0008051966827883152,0.0009986045565013345,,,,,,,,,,,,,,,,0.0067634904793630705,0.004815953295326773,0.00478503789616328,0.5497093496386044,0.0009936008505899213,,,,,,,,,0.0004916998212256536,0.011496861878935578,0.010712549315002887,0.01094804246227989,,
2020-10-09 05:00:00,0.0010789879627479044,0.0007927945471909209,0.0008919973637591051,,,,,,,,,,,,,,,,0.006890178302140082,0.00490210357561883,0.004703996700550123,0.5291923185368507,0.001101666992264808,,,,,,,,,0.0005071453362288725,0.0020880147872965145,0.011135919743307238,0.011417268660983285,,
2020-10-09 05:20:00,0.0009957816369478715,0.0008137854142863375,0.001082060934336241,,,,,,,,,,,,,,,,0.006925507034973211,0.004792059034481364,0.00571606637374315,0.7436388146544328,0.0010818314085919527,,,,,,,,,0.0004995877146164978,0.0017145283893927454,0.012724633594913375,0.011974741124851297,,
2020-10-09 05:40:00,0.0010361559066840156,0.000907586747928077,0.0009547279283731104,,,,,,,,,,,,,,,,0.006714376458949411,0.0049254857281808085,0.0045433785505183885,0.5690732451911937,0.0010528486630057912,,,,,,,,,0.0005229884202296714,0.0015073469113862416,0.010958735036417257,0.01131469731288242,,
2020-10-09 06:00:00,0.0010104468051329244,0.0033844073455439948,0.0008992013941498564,,,,,,,,,,,,,,,,0.010082590950035013,0.004909966548881792,0.00471313696732434,0.6034587673478226,0.0011418961420439264,,0.10426173528047616,,,,,,,0.0018161648422776598,0.0016031693809399846,0.0111038706226999,0.011480865362357474,,
2020-10-09 06:20:00,0.0010625119854362117,0.0019986819754413787,0.0009781140805449823,,,,,,,,,,,,,,,,0.009393385802891811,0.004894004115195521,0.005591284786989573,0.7270237397259551,0.009893438367926983,,0.0003554362461748685,,,,,,,0.0014730915104941744,0.0016412516767398701,0.01263918975440579,0.013132594200125237,,
2020-10-09 06:40:00,0.0010001075288813511,0.0025906503807924604,0.0010523387189183444,,,,,,,,,,,,,,,,0.009245724646364818,0.004662312068315894,0.004627956893276694,0.49926147556364947,0.012857868781940042,,0.00040313536148860754,,,,,,,0.0021422883078473284,0.008134772757048716,0.010746022631314663,0.01103489190945611,,
2020-10-09 07:00:00,0.001025042674403333,0.002559133578993139,0.0008661544951648694,,,,,,,,,,,,,,,,0.007680644584399319,0.0047686340442553545,0.004561399495085598,0.5671630375780706,0.012662133405116006,,0.00023856546107278557,,,,,,,0.0020080634597349073,0.001493449247260322,0.010641205326089287,0.011185832027973715,,
2020-10-09 07:20:00,0.0010903159110176178,0.002031741499639386,0.0010168598341832014,,,,,,,,,,,,,,,,0.007881905570638156,0.0049543464399171705,0.005480374406837532,0.735902497109517,0.011452430235716923,,0.00026197156718674977,,,,,,,0.0016140061011134172,0.001719314486507581,0.012145307627457566,0.012922811743000496,,
2020-10-09 07:40:00,0.0010879630120081882,0.002263037865558397,0.0009436890761244082,,,,,,,,,,,,,,,,0.007967296958512726,0.00477268715022355,0.004491768066937997,0.5593092477699854,0.0073862229764693615,,0.00022657168213604736,,,,,,,0.0015984878603670758,0.0022875710680457556,0.010459699180286835,0.010361634197901115,,
2020-10-09 08:00:00,0.0009939234307288988,0.0027323516624463626,0.0009309998787284393,,,,,,,,,,,,,,,,0.006890258360589499,0.004899818623046296,0.005050834390081769,0.6032237610895105,0.012946000834551502,,,,,,,,,0.0019561294429831207,0.0013700083226092603,0.011379207679389002,0.011039969575959444,,
2020-10-09 08:20:00,0.001076136910996409,0.0008471029589258078,0.0010272588122447177,,,,,,,,,,,,,,,,0.006921002211897417,0.004695799038628994,0.00535175604035888,0.7300468316946362,0.0011609585802865054,,,,,,,,,0.0005136234163732719,0.0016418817451468654,0.012423609280719686,0.012242782751232079,,
2020-10-09 08:40:00,0.0009871365074824484,0.0015493066578702044,0.0009915450129723562,,,,,,,,,,,,,,,,0.006920451015452115,0.004779200537100221,0.004833925192213613,0.5478843839247728,0.0009331479810002477,,,,,,,,,0.0005875109653526933,0.0015354174982115877,0.010721027217444029,0.011095418651810216,,
2020-10-09 09:00:00,0.0010654492752291658,0.0008730866691399152,0.0009280433339163041,,,,,,,,,,,,,,,,0.0065554213613637485,0.004827327499801654,0.005000353120025558,0.5937901930565049,0.0010323663685946442,,,,,,,,,0.0004806079401647439,0.0016046787809093671,0.010905587027437463,0.010620268772425338,,
2020-10-09 09:20:00,0.001076448590154737,0.0008823896735827236,0.0010093435576396153,,,,,,,,,,,,,,,,0.006989919580299651,0.004876064372787922,0.006037576035407922,0.7524728479074279,0.0009753247115644945,,,,,,,,,0.0005124037258944353,0.0018113697610555556,0.012061314329483354,0.012471941488432677,,
2020-10-09 09:40:00,0.0009694710038262801,0.0021733992835350764,0.0008787430878452517,,,,,,,,,,,,,,,,0.006890074959020806,0.004973295986191022,0.004636016618263136,0.5446592581873945,0.012147934971951924,,,,,,,,,0.0015210279784326915,0.0015839922122552626,0.010983433283277055,0.011194494465195538,,
2020-10-09 10:00:00,0.0010530433350290414,0.0013658465381194537,0.0009266137440933043,,,,,,,,,,,,,,,,0.0063376643814151016,0.005114432550965103,0.00516855122650867,0.6402997066962579,0.006449737710557963,,,,,,,,,0.0009441092480242386,0.0016704383313666765,0.011502422497576232,0.01134424688729193,,
2020-10-09 10:20:00,0.0010759905473505366,0.0008441593192981562,0.0010096296793646801,,,,,,,,,,,,,,,,0.0068471398740586956,0.005095068518375499,0.005468251601056531,0.7007112250613694,0.0009904734660834559,,,,,,,,,0.0004959954829381162,0.0016395166431135621,0.01162851787057844,0.01265670417181726,,
2020-10-09 10:40:00,0.001060844097462245,0.0019939756897293416,0.000990113198539251,,,,,,,,,,,,,,,,0.0070811001590911984,0.004712537863547673,0.004572077833842886,0.5686755623196357,0.011042687110249628,,,,,,,,,0.0015431361232740256,0.0015584396105768681,0.010556385022223884,0.010465020941192393,,
2020-10-09 11:00:00,0.0010752094472476575,0.0008630823197420878,0.0009367117624688636,,,,,,,,,,,,,,,,0.006780004209200902,0.004966924943458469,0.004790339288550058,0.597021445974483,0.0010652270748074807,,,,,,,,,0.0005086348319310866,0.0021693295891048775,0.011386751439041557,0.011158482020879316,,
2020-10-09 11:20:00,0.0010802359664822889,0.002053526720602185,0.0009857343633998998,,,,,,,,,,,,,,,,0.007224033369708394,0.004891370177128095,0.0055791691394228,0.735135594991682,0.009568032333691983,,,,,,,,,0.0016021230399921134,0.001649334784391028,0.012649447079815041,0.01305075272682251,,
2020-10-09 11:40:00,0.0010592313700004139,0.0009605661592376203,0.000953433902987952,,,,,,,,,,,,,,,,0.006865568837140286,0.0050392462008247724,0.004872823769884028,0.5713029326681573,0.0011563172057558846,,,,,,,,,0.000509641865696472,0.001488497235880072,0.010885022115087552,0.010629580016352079,,
2020-10-09 12:00:00,0.001064497637644638,0.0008684548433530719,0.0009113192292680978,,,,,,,,,,,,,,,,0.006964530376563614,0.004995855386312751,0.005110851406023891,0.5601934862624005,0.0009411080756902487,,,,,,,,,0.0004945502035853089,0.0015343448505918938,0.011129082686211017,0.01189202495936046,,
2020-10-09 12:20:00,0.0010457929686788965,0.0008515064706635068,0.000997882972093073,,,,,,,,,,,,,,,,0.007042462818425018,0.005131167257436649,0.005746768276100054,0.6759507102557617,0.0008657054389122573,,,,,,,,,0.0005271160536205206,0.0017262860229118175,0.012813075825662205,0.013323744846977436,,
2020-10-09 12:40:00,0.0009649082807894126,0.0008168413347534451,0.0010198420321073534,,,,,,,,,,,,,,,,0.006818065967492398,0.004781379431992988,0.004581155130519487,0.5607433808331905,0.0009170694581856647,,,,,,,,,0.000521698349522803,0.0016672566578980982,0.010778811295970414,0.011212265350441585,,
2020-10-09 13:00:00,0.0009816210006858895,0.0008172981127832657,0.000984104448926132,,,,,,,,,,,,,,,,0.006453715743419842,0.004962272941402059,0.004729717909785665,0.553482962795084,0.0008820716769015885,,,,,,,,,0.0005144227923819452,0.001555339771043944,0.010174969773206467,0.011212406905120667,,
2020-10-09 13:20:00,0.0010021523010259527,0.0008535907234211522,0.001023784278717531,,,,,,,,,,,,,,,,0.00678592826390969,0.004980983665974003,0.005402204920601903,0.7023259140360294,0.0009767838794575317,,,,,,,,,0.0005209934206680252,0.0017409605575030912,0.012661932044778687,0.01288135865773295,,
2020-10-09 13:40:00,0.0010061717457126387,0.0008431013599039829,0.0008727739454838087,,,,,,,,,,,,,,,,0.006281756065146127,0.004919473038251019,0.00447841142041363,0.5391782545849682,0.0010015921341993083,,,,,,,,,0.00048320390347992583,0.0015923637633378745,0.010798089910585439,0.010559839474198762,,
2020-10-09 14:00:00,0.001002698027232111,0.0009116404505479609,0.0009502317171470648,,,,,,,,,,,,,,,,0.006389298871150429,0.005104176002038205,0.005090703588948073,0.6464808955829555,0.0009223221562043435,,,,,,,,,0.000508119709812023,0.001469837205731976,0.01168631393130486,0.011710326527643207,,
2020-10-09 14:20:00,0.0010330862972467482,0.0008448598108163376,0.0008722122586016203,,,,,,,,,,,,,,,,0.006362230888204689,0.004731729411821433,0.005783487590384472,0.7028449715456171,0.0011396657525390274,,,,,,,,,0.0005203551916121197,0.00157533099266191,0.012303945757485717,0.012870649079841711,,
2020-10-09 14:40:00,0.0010741598023105946,0.0029379292385501125,0.0010214421640264938,,,,,,,,,,,,,,,,0.0070182309435477515,0.005093971952739201,0.004927769502391545,0.6042977524792441,0.01124963595924146,,,,,,,,,0.002030893538091143,0.0016329136514197365,0.011167456655226593,0.011478942757487693,,
2020-10-09 15:00:00,0.0009823951928537265,0.0008785967694372764,0.0009613457508531862,,,,,,,,,,,,,,,,0.006474695428855834,0.004688010432933825,0.004897464506231845,0.6318259537773384,0.0009428099102356707,,,,,,,,,0.0005146579000190309,0.0014709077303698575,0.010908618909030093,0.011932782075402042,,
2020-10-09 15:20:00,0.001062517561355339,0.0008344337843306806,0.0010733640502762968,,,,,,,,,,,,,,,,0.006914083161340104,0.00502661235262635,0.005511511209286423,0.7059533943373875,0.000883648871808709,,,,,,,,,0.0005144442102142501,0.0017085367507111045,0.012275660501014593,0.013507231355061922,,
2020-10-09 15:40:00,0.0010171361439435095,0.0009089073709000076,0.0009054105981734875,,,,,,,,,,,,,,,,0.006475258497842633,0.005013787365684621,0.004580563343483326,0.5320142964251342,0.0009877228592341139,,,,,,,,,0.0005366756144691917,0.0016435412558062118,0.010521319341705679,0.011299519062660513,,
2020-10-09 16:00:00,0.0010355880328509772,0.0008577879373705782,0.0009693458214559783,,,,,,,,,,,,,,,,0.006239524848631493,0.004758959502957549,0.00496244828915195,0.6264374415953171,0.0009945119914125692,,,,,,,,,0.000496619919139966,0.001644153738660142,0.011674850793633236,0.012148654294580898,,
2020-10-09 16:20:00,0.0009676046799048611,0.0008114724383737999,0.0009103633329760593,,,,,,,,,,,,,,,,0.0067760712348338805,0.0049281850661171194,0.004840539424455703,0.6184810603246347,0.0009588857159855825,,,,,,,,,0.0004975330174809196,0.001692176384699861,0.010496913245715875,0.011499139997665178,,
2020-10-09 16:40:00,0.0010017757234610058,0.0008999277007869495,0.000957574445358183,,,,,,,,,,,,,,,,0.007284823752770508,0.004698344919795906,0.004784542348687913,0.5414788154243114,0.0009039142309495817,,,,,,,,,0.0005269622790174937,0.009135592810768884,0.010734725172374917,0.010877553875960122,,
2020-10-09 17:00:00,0.0009917484830570358,0.0010531690574458394,0.0009369294633619647,,,,,,,,,,,,,,,,0.006973265050710904,0.004896996795286065,0.004613765374064274,0.5571689702982787,0.0030785141765034053,,,,,,,,,0.000542792207250382,0.007110831243918834,0.010565542109118878,0.011229744516142245,,
2020-10-09 17:20:00,0.0010823880333028345,0.002145658224726168,0.0011013343162204186,,,,,,,,,,,,,,,,0.007155566363293413,0.004752115319288234,0.0058131325040004615,0.7377927017155175,0.01136006546016936,,,,,,,,,0.0016041479773290263,0.0017557280499498232,0.012407432841607127,0.013354180265227316,,
2020-10-09 17:40:00,0.001048616636667156,0.0012021387419507996,0.0009759948468820882,,,,,,,,,,,,,,,,0.006508885305925946,0.0047334734109955885,0.004618287767680404,0.5713096029010578,0.0012210469149671781,,,,,,,,,0.0005971525051206564,0.001694018218063479,0.011047668941494447,0.010926548551907899,,
2020-10-09 18:00:00,0.0010035425040031166,0.0010455472424943436,0.0009476017184731967,,,,,,,,,,,,,,,,0.006737474792374856,0.004683501190587206,0.004665516102143568,0.568412780483603,0.0012458643007790607,,,,,,,,,0.0006566491923884657,0.001513235445036957,0.011066734063379992,0.01092307977346986,,
2020-10-09 18:20:00,0.001036450393307594,0.0009404343916794822,0.0010336996811780045,,,,,,,,,,,,,,,,0.006929240246879656,0.004943999587729394,0.005365744044538241,0.7218319849947994,0.0010272055165754803,,,,,,,,,0.000515070136253522,0.0017575520015802376,0.012582044901291113,0.013150960467111157,,
2020-10-09 18:40:00,0.00103155406047934,0.0009914184890895154,0.00104412761053469,,,,,,,,,,,,,,,,0.0069820108709103814,0.0050522036967993525,0.0045121958258727895,0.5387901371977413,0.0012702314272959856,,,,,,,,,0.000591791280421882,0.0015814027725466174,0.010062124142019973,0.011204246616632274,,
2020-10-09 19:00:00,0.0009597921130760708,0.0009173702973759402,0.0009588155358614106,,,,,,,,,,,,,,,,0.006779597734617533,0.004661601592065525,0.005226540961046038,0.594309688447163,0.000991996806733207,,,,,,,,,0.0005156160264882043,0.0015570748937175141,0.010981239184159303,0.011612630408344413,,
2020-10-09 19:20:00,0.0010924329946198396,0.0009482712214615471,0.0009402733234270128,,,,,,,,,,,,,,,,0.00645849581417207,0.004915490955280804,0.0056235865476220144,0.7450773146879524,0.0011372897455037274,,,,,,,,,0.000515118796678268,0.0015476886637528896,0.012523575427072229,0.012642970532038252,,
2020-10-09 19:40:00,0.0010360928578979811,0.000848401309191434,0.0008836188572386178,,,,,,,,,,,,,,,,0.006466119440523442,0.0049465524410582575,0.004429453441997868,0.5756864219142812,0.0010896698075091226,,,,,,,,,0.0005129264067784879,0.0014897238118846698,0.010454716378470076,0.011293757411279587,,
2020-10-09 20:00:00,0.0010391931233985972,0.000844976250326307,0.0010084064381212718,,,,,,,,,,,,,,,,0.006849851267037638,0.004787782981971152,0.004532432295606858,0.6021925956229558,0.0009615514856731283,,,,,,,,,0.0005046157387296506,0.0014282722630742529,0.010684346093384374,0.011066246108802635,,
2020-10-09 20:20:00,0.0010459831255441913,0.0008888924764372031,0.0010241568681150373,,,,,,,,,,,,,,,,0.006877458838972539,0.0049802551631001465,0.005020428148202839,0.7423972417627778,0.0009407938177371156,,,,,,,,,0.0004922828438737286,0.0017136439831358377,0.012046486180638992,0.01198327559809998,,
2020-10-09 20:40:00,0.0010368107272021492,0.0008161894030761778,0.000954114727852556,,,,,,,,,,,,,,,,0.0067768058408400516,0.004715571116851893,0.00443540457318794,0.5475419212510455,0.0009569243641406361,,,,,,,,,0.0005298554877267831,0.007001684791590443,0.010166175818096312,0.011337945330225856,,
2020-10-09 21:00:00,0.0009908968064848912,0.0007887009223121385,0.0010551278176819182,,,,,,,,,,,,,,,,0.006550147568636314,0.004909213086134354,0.004688504832859259,0.5699419317624993,0.0010202868439554446,,,,,,,,,0.0005070698624208785,0.0014590185644865138,0.011080001671150813,0.01143099353912052,,
2020-10-09 21:20:00,0.0010780952330161505,0.0008339345901643676,0.0009250402751488733,,,,,,,,,,,,,,,,0.006975111761951375,0.004933453011252219,0.005554132293333551,0.7017985676720758,0.0009587992508410014,,,,,,,,,0.0005270787199195447,0.0016030024273610173,0.011704646928991019,0.013030268635718966,,
2020-10-09 21:40:00,0.001066723219910643,0.001053350067950477,0.0009691233289646086,,,,,,,,,,,,,,,,0.006617567263340526,0.00452698520059191,0.00484920105094795,0.5782741651105974,0.0010252546188185764,,,,,,,,,0.0005017760589683079,0.0016075987726139728,0.010318948637835938,0.011073281726661569,,
2020-10-09 22:00:00,0.000997460407044128,0.0008408392382643593,0.0009515693046461889,,,,,,,,,,,,,,,,0.006873576881606808,0.004873961033496296,0.005000849946029824,0.5815901249728336,0.000990397890546907,,,,,,,,,0.0005229723135672811,0.0015351240121544204,0.011015975777831302,0.011726883077903753,,
2020-10-09 22:20:00,0.0010490754308247596,0.0008630489416220706,0.000963541222564962,,,,,,,,,,,,,,,,0.006974685612519054,0.004615780807215613,0.005368118582181091,0.7371572678500112,0.000938479584837922,,,,,,,,,0.0005169042552619109,0.0015945748909909714,0.011908011308823307,0.012396823546845442,,
2020-10-09 22:40:00,0.000983137199794028,0.0008838657882986241,0.0010556694927820877,,,,,,,,,,,,,,,,0.006866889257064639,0.0047568679910483,0.004591706554411525,0.5549501627087616,0.0009123809614184741,,,,,,,,,0.000509740636749842,0.0015215341552061773,0.010303752700082451,0.010962730467701976,,
2020-10-09 23:00:00,0.000985005278417443,0.0009347351908773682,0.0009708942829493236,,,,,,,,,,,,,,,,0.007018890032418671,0.004913654911398544,0.00465385709948183,0.5641541195372756,0.0009047636959697787,,,,,,,,,0.000500723577014064,0.0016593244338746112,0.010738821972100493,0.011105656582545764,,
2020-10-09 23:20:00,0.0010535395998330277,0.0008593053196191754,0.0009547439046182603,,,,,,,,,,,,,,,,0.007022078860896976,0.004948827877908854,0.005700887983712329,0.7522678706840599,0.0010297264898857382,,,,,,,,,0.0005272489344139955,0.0016821348234931331,0.012250247239905959,0.012675494805990555,,
2020-10-09 23:40:00,0.0010451650983749872,0.0008629200717972676,0.000941371084464918,,,,,,,,,,,,,,,,0.006907585194283856,0.004859573986159113,0.004758350362850516,0.5506392035816685,0.0009155164585395986,,,,,,,,,0.0004907247154693974,0.0014761212813280767,0.010763482802839227,0.01115921331673081,,
2020-10-10 00:00:00,0.001036202312506281,0.0008524885983882732,0.0010040316563900557,,,,,,,,,,,,,,,,0.006571748929642261,0.004650863465123724,0.0046880745182708485,0.5345073903717434,0.0009742902009923897,,,,,,,,,0.0005269859320014938,0.0014935542449682321,0.010668157006946503,0.010263437783475698,,
2020-10-10 00:20:00,0.0010852773312690855,0.0008374732304587124,0.0009143253535358359,,,,,,,,,,,,,,,,0.006253066085642458,0.004789628940706779,0.00550999526371462,0.7275946144735045,0.0009072913571755417,,,,,,,,,0.0005112777659614801,0.0015929772242052286,0.012275482297083879,0.011773859183610371,,
2020-10-10 00:40:00,0.0010070662757043452,0.0008852555154884384,0.0009173098043064271,,,,,,,,,,,,,,,,0.006659895547321049,0.004889566951906139,0.004891768459972044,0.541390027693131,0.000872903227452041,,,,,,,,,0.0004987263193860317,0.0015793738323746174,0.010184231588685897,0.01091161015346003,,
2020-10-10 01:00:00,0.0010292536161755981,0.000806388786161253,0.0009174210334002009,,,,,,,,,,,,,,,,0.006630918741325208,0.004880578576399323,0.0047904448343457084,0.5652291811537216,0.0009289476352167473,,,,,,,,,0.0004831546389889953,0.0021384023555356723,0.01072790737556923,0.011402859663854022,,
2020-10-10 01:20:00,0.0010420368208701222,0.0008101971529855112,0.0009815925631121822,,,,,,,,,,,,,,,,0.006923265925125521,0.004955276883087604,0.005575172611422302,0.7308556330864611,0.0009270079692426481,,,,,,,,,0.0005193163569656874,0.001676092844007647,0.012072769409077116,0.013137017296004848,,
2020-10-10 01:40:00,0.0010079883950452997,0.0008024432303336275,0.0009292588567272874,,,,,,,,,,,,,,,,0.006475452038331426,0.004540643860059758,0.004591111618767463,0.5172418035261364,0.0009797581835996954,,,,,,,,,0.0005109112942330795,0.0015412575102687516,0.01076889003557137,0.011100852023716523,,
