"Time","api-icesat2-prod-dask-gateway-798c9798f8-bpwcf","autohttps-6c669c845d-5ld64","controller-icesat2-prod-dask-gateway-78f86f6f6d-f4nxg","dask-scheduler-04c170d2a43845b1b3615a30e1f14ae6","dask-scheduler-15c7733a16ba48d598e872190964501d","dask-scheduler-3efefa2916d041728ffae1591d540734","dask-scheduler-411048210dae490dbbf6f8f1c74ab77e","dask-scheduler-4cafb30a01244dc9a011e0d06ee3caee","dask-scheduler-7e1aef87ccf646febe579ab8f93a340f","dask-scheduler-903c313ed02a412b9d9a5e87e748c764","dask-scheduler-94d6bbff40194e83acbc39dfd404e65a","dask-scheduler-9fc829ee12af4c58a86c95fe2410286a","dask-scheduler-a3413571b0054e2592d0ef35f2684b3d","dask-scheduler-a6e61215499b4a529aebd4241f14f5af","dask-scheduler-b2c8cb32f6e14b0b9126060bc1b4957a","dask-scheduler-c6ed4a8e1b194f2d99f67c115af69f90","dask-scheduler-f3f5b8e5d7384f1c83d92be97c11d9fd","dask-scheduler-f54e45ba8207497bbbdc760ff77a2944","dask-worker-3efefa2916d041728ffae1591d540734-7wm8f","dask-worker-3efefa2916d041728ffae1591d540734-nvhrj","dask-worker-a051656fc38d4ee18ac531d6b5cb0774-lfr8g","dask-worker-a051656fc38d4ee18ac531d6b5cb0774-lqnxl","dask-worker-a3413571b0054e2592d0ef35f2684b3d-4gl4z","dask-worker-a3413571b0054e2592d0ef35f2684b3d-9ckgc","dask-worker-a3413571b0054e2592d0ef35f2684b3d-sbjdl","dask-worker-a6e61215499b4a529aebd4241f14f5af-22p2l","dask-worker-a6e61215499b4a529aebd4241f14f5af-278k5","dask-worker-a6e61215499b4a529aebd4241f14f5af-2sjmz","dask-worker-a6e61215499b4a529aebd4241f14f5af-6j56r","dask-worker-a6e61215499b4a529aebd4241f14f5af-7nmrr","dask-worker-a6e61215499b4a529aebd4241f14f5af-84x5k","dask-worker-a6e61215499b4a529aebd4241f14f5af-8gxdf","dask-worker-a6e61215499b4a529aebd4241f14f5af-8hqsz","dask-worker-a6e61215499b4a529aebd4241f14f5af-c868l","dask-worker-a6e61215499b4a529aebd4241f14f5af-dt68n","dask-worker-a6e61215499b4a529aebd4241f14f5af-f25x4","dask-worker-a6e61215499b4a529aebd4241f14f5af-gt48z","dask-worker-a6e61215499b4a529aebd4241f14f5af-kz8k4","dask-worker-a6e61215499b4a529aebd4241f14f5af-tbkb5","dask-worker-a6e61215499b4a529aebd4241f14f5af-vlxlg","hub-5c554bb6b5-qvjnm","icesat2-prod-ingress-nginx-controller-69b6d47979-hwrr5","icesat2-prod-kube-state-metrics-75bfcfbd8c-scd9j","icesat2-prod-prometheus-op-operator-589f7c4c68-cnxx4","jupyter-ajijohn","jupyter-cspencerjones","jupyter-jbusecke","jupyter-jessicas11","jupyter-robfatland","jupyter-rsignell-2dusgs","jupyter-salvis2","jupyter-scottyhq","jupyter-tomaugspurger","proxy-5b8689767c-49wqk","traefik-icesat2-prod-dask-gateway-84bd7f7c7-97j5l","user-scheduler-dbd59d5d-25z28","user-scheduler-dbd59d5d-hk844","quota - requests","quota - limits"
2020-10-13 12:40:00,103645184,129933312,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225476608,190808064,27205632,106438656,,,,2052120576,,,,,,64765952,35348480,34250752,40206336,,
2020-10-13 13:00:00,103645184,129867776,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225476608,190816256,27205632,106504192,,,,2052190208,,,,,,64782336,73826304,34463744,40206336,,
2020-10-13 13:20:00,103645184,129859584,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225476608,190816256,27205632,106545152,,,,2054385664,,,,,,64790528,39731200,34578432,40206336,,
2020-10-13 13:40:00,103645184,129859584,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225476608,190816256,27205632,106586112,,,,2053406720,,,,,,64913408,39870464,34496512,40304640,,
2020-10-13 14:00:00,103645184,129859584,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225476608,190865408,27205632,106643456,,,,2056060928,,,,,,64946176,39845888,34398208,40206336,,
2020-10-13 14:20:00,103669760,129875968,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225796096,190734336,27205632,107347968,,,,2056650752,,,,,,65146880,40484864,34463744,40206336,,
2020-10-13 14:40:00,103825408,130392064,121651200,,,,,,,,,,251854848,,,,,,,,,,341360640,342089728,343244800,,,,,,,,,,,,,,,,225918976,190734336,27205632,107298816,,,,2077655040,,,,707198976,,66183168,144158720,34570240,40435712,,
2020-10-13 15:00:00,103866368,129925120,121651200,,,,,,193896448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225804288,191488000,27205632,107307008,,,,2136293376,,,,,,68812800,38309888,34652160,40501248,,
2020-10-13 15:20:00,103866368,129908736,121651200,,,,,,196198400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225804288,190898176,27205632,107307008,,,,2023120896,,,,,,67518464,38055936,34553856,40255488,,
2020-10-13 15:40:00,103890944,129908736,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225804288,190898176,27205632,107307008,1172275200,,,2022432768,,,,,,70836224,34291712,34406400,40206336,,
2020-10-13 16:00:00,103890944,129892352,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225787904,190898176,27205632,107143168,1177296896,,,2023034880,,,,,,70836224,34250752,34406400,40206336,,
2020-10-13 16:20:00,103890944,130007040,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225738752,190898176,27205632,106561536,1185792000,,,2023669760,,,,,,70836224,34398208,34406400,40206336,,
2020-10-13 16:40:00,103890944,130007040,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225738752,190906368,27205632,106561536,1186029568,,,,,,,,,70836224,34488320,34406400,40337408,,
2020-10-13 17:00:00,103890944,130007040,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225738752,190906368,27205632,106561536,1186316288,,,,,,,,,70836224,101830656,34521088,40468480,,
2020-10-13 17:20:00,103890944,130007040,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225738752,190906368,27213824,106561536,1186594816,,,,,,,,,70836224,38133760,34553856,40517632,,
2020-10-13 17:40:00,103890944,130007040,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225738752,190857216,27213824,106561536,1187078144,,,,,,,,,70836224,34627584,34471936,40239104,,
2020-10-13 18:00:00,103890944,130023424,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225738752,190783488,27213824,106561536,1188110336,,,,,,,,,70836224,34873344,34471936,40419328,,
2020-10-13 18:20:00,103890944,130154496,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225697792,190767104,27213824,106266624,1188323328,,,,,,,,,70836224,35053568,34652160,40599552,,
2020-10-13 18:40:00,103890944,130154496,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225697792,190767104,27213824,106299392,1188601856,,,,,,,,,70836224,35201024,34471936,40517632,,
2020-10-13 19:00:00,103890944,130154496,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225697792,191086592,27213824,106299392,1188724736,,,,,,,,,70836224,35356672,34185216,40239104,,
2020-10-13 19:20:00,103890944,130154496,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225697792,191086592,27213824,106307584,1188732928,,,,,,,,,70836224,35463168,34414592,40419328,,
2020-10-13 19:40:00,103890944,130154496,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225697792,191086592,27213824,106307584,1188749312,,,,,,,,,70836224,35520512,34480128,40386560,,
2020-10-13 20:00:00,103890944,130154496,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225697792,191086592,27222016,106496000,1188773888,,,,,,,,,70836224,35622912,34414592,40452096,,
2020-10-13 20:20:00,103890944,130473984,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225509376,191389696,27222016,105488384,1188790272,,,,,,,,,70836224,37613568,34414592,40321024,,
2020-10-13 20:40:00,103890944,130473984,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225509376,191389696,27222016,105488384,1188798464,,,,,,,,,70836224,37945344,34414592,40411136,,
2020-10-13 21:00:00,103890944,130473984,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225509376,191389696,27222016,105496576,1188806656,,,,,,,,,70836224,42385408,34447360,40501248,,
2020-10-13 21:20:00,103890944,130473984,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225509376,191389696,27222016,105496576,1188823040,,,,,,,,,70836224,34881536,34414592,40411136,,
2020-10-13 21:40:00,103890944,130473984,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225509376,191406080,27222016,105496576,1188831232,,,,,,,,,70836224,35086336,34414592,40411136,,
2020-10-13 22:00:00,103890944,130473984,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225509376,191406080,27222016,105496576,1188847616,,,,,,,,,70836224,34299904,34201600,40411136,,
2020-10-13 22:20:00,103890944,130473984,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225509376,191406080,27222016,105496576,1188855808,,,,,,,,,70836224,33497088,34414592,40181760,,
2020-10-13 22:40:00,103890944,130473984,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225509376,191414272,27222016,105504768,1188855808,,,,,,,,,70836224,33742848,34414592,40411136,,
2020-10-13 23:00:00,103890944,130473984,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225509376,191414272,27222016,105496576,1188855808,,,,,,,,,70836224,30588928,34627584,40288256,,
2020-10-13 23:20:00,103890944,130473984,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225509376,191414272,27222016,105496576,1188855808,,,,,,,,,70836224,30830592,34529280,40411136,,
2020-10-13 23:40:00,103890944,130473984,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225509376,191414272,27222016,105496576,1188855808,,,,,,,,,70836224,30998528,34414592,40411136,,
2020-10-14 00:00:00,103890944,130473984,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225509376,191414272,27222016,105496576,1188855808,,,,,,,,,70836224,31121408,34414592,40411136,,
2020-10-14 00:20:00,103890944,130498560,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225501184,191447040,27222016,105496576,1188855808,,,,,,,,,70836224,33579008,34512896,40493056,,
2020-10-14 00:40:00,103890944,130498560,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225501184,191447040,27222016,105496576,1188855808,,,,,,,,,70836224,37175296,34414592,40820736,,
2020-10-14 01:00:00,103890944,130498560,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225501184,191447040,27222016,105496576,1188855808,,,,,,,,,70836224,37421056,34414592,40796160,,
2020-10-14 01:20:00,103890944,130498560,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225501184,191447040,27222016,105496576,1188855808,,,,,,,,,70836224,37552128,34545664,40419328,,
2020-10-14 01:40:00,103890944,130498560,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225501184,191447040,27222016,105496576,1188855808,,,,,,,,,70836224,37683200,34447360,40828928,,
2020-10-14 02:00:00,103890944,130506752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225501184,191447040,27222016,105496576,1188855808,,,,,,,,,70836224,39583744,34578432,40419328,,
2020-10-14 02:20:00,103890944,130531328,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225492992,191447040,27222016,105496576,1188855808,,,,,,,,,70836224,39804928,34439168,40419328,,
2020-10-14 02:40:00,103890944,130531328,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225492992,191447040,27222016,105496576,1188855808,,,,,,,,,70836224,40050688,34414592,40239104,,
2020-10-14 03:00:00,103890944,130531328,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225492992,191447040,27222016,105496576,1188855808,,,,,,,,,70836224,35454976,34414592,40419328,,
2020-10-14 03:20:00,103890944,130531328,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225492992,191447040,27222016,105496576,1188855808,,,,,,,,,70946816,35880960,34414592,40419328,,
2020-10-14 03:40:00,103890944,130531328,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225492992,191447040,27222016,105496576,1188855808,,,,,,,,,70860800,36057088,34414592,40288256,,
2020-10-14 04:00:00,103890944,130539520,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225492992,191447040,27222016,105529344,1188855808,,,,,,,,,70836224,35254272,34562048,40583168,,
2020-10-14 04:20:00,103890944,130686976,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225345536,191447040,27222016,105816064,1188855808,,,,,,,,,70836224,37330944,34414592,40583168,,
2020-10-14 04:40:00,103948288,131293184,121733120,,,,,,,193437696,,187662336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225361920,191447040,27230208,105816064,1188855808,,,,,,,,641814528,63406080,37789696,34414592,40173568,,
2020-10-14 05:00:00,103948288,130736128,121847808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225361920,191447040,27230208,105816064,1188855808,,,,,,,,574070784,62455808,32653312,34414592,40255488,,
2020-10-14 05:20:00,103948288,130736128,121847808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225361920,191447040,27230208,105816064,1188855808,,,,,,,,574283776,62455808,32923648,34414592,40173568,,
2020-10-14 05:40:00,103948288,130736128,121847808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225361920,191447040,27230208,106020864,1188855808,,,,,,,,574545920,62455808,33021952,34340864,40271872,,
2020-10-14 06:00:00,103948288,130736128,121856000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225361920,191447040,27230208,106020864,1188855808,,,,,,,,,62455808,31993856,34529280,40271872,,
2020-10-14 06:20:00,103948288,130686976,121888768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225353728,191455232,27230208,105848832,1188855808,,,,,,,,,62455808,30990336,34480128,40239104,,
2020-10-14 06:40:00,103948288,130686976,121888768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225353728,191455232,27230208,105848832,1188855808,,,,,,,,,62455808,31203328,34381824,40419328,,
2020-10-14 07:00:00,103948288,130686976,121888768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225353728,191455232,27230208,105848832,1188855808,,,,,,,,,62455808,33021952,34480128,40468480,,
2020-10-14 07:20:00,103948288,130686976,121888768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225353728,191455232,27230208,105848832,1188855808,,,,,,,,,62455808,33402880,34660352,40452096,,
2020-10-14 07:40:00,103948288,130686976,121888768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225353728,191455232,27230208,105848832,1188855808,,,,,,,,,62455808,33603584,34299904,40091648,,
2020-10-14 08:00:00,103948288,130695168,121888768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225320960,191455232,27230208,105848832,1188855808,,,,,,,,,62455808,35602432,34529280,40124416,,
2020-10-14 08:20:00,103948288,130727936,121913344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225288192,191455232,27230208,105799680,1188855808,,,,,,,,,62455808,36335616,34414592,40091648,,
2020-10-14 08:40:00,103948288,130727936,121913344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225288192,191455232,27230208,105799680,1188855808,,,,,,,,,62455808,36544512,34414592,40255488,,
2020-10-14 09:00:00,103948288,130727936,121929728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225288192,191455232,27230208,105799680,1189068800,,,,,,,,,62455808,87060480,34267136,40173568,,
2020-10-14 09:20:00,103972864,130727936,121929728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225288192,191455232,27230208,105799680,1189068800,,,,,,,,,62455808,32210944,34414592,40435712,,
2020-10-14 09:40:00,103972864,130727936,121929728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225288192,191455232,27230208,105824256,1189068800,,,582901760,,,,,,64077824,32399360,34283520,40189952,,
2020-10-14 10:00:00,103972864,130727936,121937920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225288192,191455232,27230208,105807872,1189068800,,,583229440,,,,,,64077824,32591872,34414592,40239104,,
2020-10-14 10:20:00,103972864,130752512,121937920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225263616,191455232,27230208,105709568,1189740544,,,1619025920,,,,,,66871296,32538624,34201600,40108032,,
2020-10-14 10:40:00,103972864,130752512,121937920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225378304,191463424,27230208,105709568,1189740544,,,1632542720,,,,,,62865408,32784384,34267136,40386560,,
2020-10-14 11:00:00,103972864,130752512,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225263616,191463424,27238400,105709568,1189740544,,,1703739392,,,,,,63021056,37199872,34627584,40386560,,
2020-10-14 11:20:00,103972864,130752512,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225263616,191463424,27238400,105717760,1189740544,,,1695891456,,,,,,66568192,37388288,34299904,40206336,,
2020-10-14 11:40:00,103972864,131014656,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225263616,191463424,27246592,105717760,1189740544,,,1723318272,,,,,,68255744,119599104,34299904,40386560,,
2020-10-14 12:00:00,103972864,130998272,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225263616,191463424,27246592,105742336,1189740544,,,1818226688,,,,,,67969024,32714752,34201600,40386560,,
2020-10-14 12:20:00,103972864,130998272,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225247232,191463424,27246592,105840640,1189740544,,,1852735488,,,,,,66920448,33763328,34414592,40009728,,
2020-10-14 12:40:00,103972864,130998272,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225247232,191463424,27246592,105840640,1189740544,,,1820712960,,,,,,66404352,67981312,34529280,40009728,,
2020-10-14 13:00:00,103972864,130998272,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225247232,191463424,27246592,105840640,1189740544,,,1878904832,,,,,,65052672,93671424,34217984,40239104,,
2020-10-14 13:20:00,103972864,130998272,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225247232,191463424,27246592,105840640,1189740544,,,1869598720,,,,,,63758336,37756928,34545664,40239104,,
2020-10-14 13:40:00,103972864,130998272,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225247232,191463424,27246592,105873408,1189740544,,,1881722880,,,,,,61595648,73687040,34414592,40026112,,
2020-10-14 14:00:00,103972864,130998272,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225230848,191463424,27246592,105922560,1189740544,,,1948884992,,,,,,66871296,94625792,34586624,40206336,,
2020-10-14 14:20:00,103972864,131145728,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225058816,191356928,27246592,105562112,1191837696,,,1952854016,,,,,,62767104,50520064,34537472,40648704,,
2020-10-14 14:40:00,103972864,131145728,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225058816,191356928,27246592,105562112,1191837696,,,1900683264,,,,,,60907520,50720768,34701312,40386560,,
2020-10-14 15:00:00,103981056,131137536,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225058816,191356928,27246592,105742336,1193508864,,,1900294144,,,,378126336,,64151552,34160640,34422784,40124416,,
2020-10-14 15:20:00,103981056,131153920,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225058816,191356928,27246592,105742336,,,,822378496,,,,444227584,,64909312,34529280,34537472,40386560,,
2020-10-14 15:40:00,103981056,131153920,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225058816,193847296,27246592,105742336,,,,1825619968,,,,445046784,,67690496,34660352,34537472,40255488,,
2020-10-14 16:00:00,103981056,131153920,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225058816,191389696,27246592,105742336,,,,1921802240,,,,445308928,,62578688,34463744,34537472,40255488,,
2020-10-14 16:20:00,103981056,131145728,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225058816,191389696,27328512,105742336,,,,1924345856,,,389095424,1036894208,,65085440,34693120,34422784,40206336,,
2020-10-14 16:40:00,103981056,131145728,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225058816,191389696,27328512,105742336,,,,1924341760,,,478191616,1025138688,,62267392,69603328,34545664,40042496,,
2020-10-14 17:00:00,103981056,131145728,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225058816,191389696,27328512,105750528,,,,1926971392,,,478437376,6848929792,,63504384,78503936,34578432,40091648,,
2020-10-14 17:20:00,103981056,131145728,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225058816,191356928,27328512,105750528,,,,1926443008,,,478765056,7127015424,,62578688,35852288,34627584,40386560,,
2020-10-14 17:40:00,103981056,131145728,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225058816,191356928,27328512,105758720,,,,1927168000,,,,5191467008,,57151488,132894720,34430976,40255488,,
2020-10-14 18:00:00,103981056,131162112,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225058816,191356928,27328512,105758720,,,,2105839616,,,,5708816384,,64462848,36012032,34430976,40517632,,
2020-10-14 18:20:00,103981056,131235840,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225058816,191356928,27328512,107855872,,,,2167762944,,,,,,54984704,36225024,34430976,40058880,,
2020-10-14 18:40:00,103981056,131235840,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225058816,191356928,27328512,105758720,,,,2169741312,,,,,,55066624,36376576,34332672,40255488,,
2020-10-14 19:00:00,103981056,131235840,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225058816,191356928,27328512,105791488,,,,2170351616,,,,,,56107008,37519360,34529280,40255488,,
2020-10-14 19:20:00,103981056,131235840,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225075200,191356928,27328512,105758720,,,,2169114624,,,,788340736,,54206464,34316288,34545664,40255488,,
2020-10-14 19:40:00,103981056,131235840,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225075200,191365120,27328512,105758720,,,,2171170816,,,,3264659456,,54583296,66621440,34430976,40009728,,
2020-10-14 20:00:00,104005632,131235840,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225075200,191365120,27328512,105758720,,,,2169597952,,,,2830704640,,54771712,37380096,34250752,40255488,,
2020-10-14 20:20:00,104005632,131293184,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225075200,191381504,27328512,105816064,,,,2169233408,,,,2458324992,,55070720,38326272,34430976,40157184,,
2020-10-14 20:40:00,104005632,131293184,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225075200,191381504,27328512,105816064,,,,2171183104,,,,2205302784,,55279616,38477824,34283520,40181760,,
2020-10-14 21:00:00,104005632,131293184,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225075200,191397888,27336704,105816064,,,,,,,,2975789056,,55369728,38518784,34430976,40108032,,
2020-10-14 21:20:00,104005632,131284992,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225075200,191397888,27336704,105816064,,,,,,,,3209592832,,53567488,38707200,34676736,40255488,,
2020-10-14 21:40:00,104005632,131284992,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225075200,191397888,27336704,105816064,,,,,,,,3209871360,,53608448,38830080,34430976,40255488,,
2020-10-14 22:00:00,104005632,131268608,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225075200,191397888,27344896,105816064,,,,,,,,3210158080,,53616640,38936576,34463744,40255488,,
2020-10-14 22:20:00,104005632,131276800,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225075200,191414272,27344896,105816064,,,,,,,,,,53649408,39223296,34643968,40337408,,
2020-10-14 22:40:00,104005632,131276800,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225075200,191414272,27344896,105816064,,,,,,,,,,53649408,131260416,34267136,39960576,,
2020-10-14 23:00:00,104005632,131276800,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225075200,191455232,27344896,105816064,,,,,,,,,,53649408,32260096,34086912,40058880,,
2020-10-14 23:20:00,104005632,131276800,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225075200,191455232,27344896,105816064,,,,,,,,,,53649408,32514048,34250752,40304640,,
2020-10-14 23:40:00,104005632,131276800,121962496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225075200,191455232,27344896,105816064,,,,,,,,,,53649408,32731136,34267136,40189952,,
2020-10-15 00:00:00,104005632,131276800,121978880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225075200,191471616,27344896,106336256,,,,,,,,,,53657600,33214464,34103296,40091648,,
2020-10-15 00:20:00,104005632,131350528,121978880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225026048,191471616,27344896,108093440,,,,,,,,,,53665792,33177600,34430976,39993344,,
2020-10-15 00:40:00,104005632,131350528,121978880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225026048,191471616,27344896,108093440,,,,,,,,,,53665792,33284096,34250752,40321024,,
2020-10-15 01:00:00,104005632,131350528,121978880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225026048,191471616,27344896,108093440,,,,,,,,,,53665792,73781248,34250752,40255488,,
2020-10-15 01:20:00,104005632,131350528,121978880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225026048,191471616,27344896,108093440,,,,,,,,,,53665792,37187584,34234368,40255488,,
2020-10-15 01:40:00,104005632,131350528,121978880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225026048,191471616,27344896,108093440,,,,,,,,,,53665792,37347328,34349056,40091648,,
